cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
29979136,52571.2,39,9,1,M,2,97203,OR
21803520,48895.6,19,7,1,M,1,60665,IL
17715243,16892.2,22,8,3,F,4,90009,CA
31340950,40949.2,21,0,1,M,2,10153,NY
23169759,11214.4,68,4,0,M,2,45246,OH
31354612,46501.4,34,4,2,F,2,37232,TN
19085682,18576.6,51,1,2,M,2,07303,NJ
29995856,59925.8,62,12,0,M,1,90195,CA
31338420,114381.3,62,2,0,F,2,60639,IL
29992226,50589.0,26,5,0,F,1,10153,NY
13634020,24368.0,64,4,1,F,1,10007,NY
21811104,63115.0,55,8,2,F,3,64136,MO
25899850,0.0,19,8,0,F,1,94150,CA
27261460,23642.0,29,10,0,M,2,90081,CA
31339133,14048.4,19,4,0,M,1,87194,NM
31351001,7820.0,18,3,0,F,1,74186,OK
25891509,2468.9,31,7,1,F,4,90009,CA
24542766,0.0,15,5,2,M,1,96802,HI
13633570,19041.0,39,9,4,M,2,94180,CA
16352712,2969.6,21,6,3,M,1,63152,MO
23178973,0.0,22,3,0,F,1,40561,KY
21804944,65468.0,56,9,2,F,3,46232,IN
23178361,4669.0,50,6,0,M,1,87193,NM
19075728,11207.0,34,4,3,F,3,92513,CA
23177953,6659.1,74,10,0,F,2,10276,NY
13629450,13901.0,77,7,1,F,2,10167,NY
25904334,2286.3,90,7,0,M,2,74146,OK
28629573,4124.2,26,5,2,F,2,77159,TX
19078990,61014.8,43,3,6,F,2,64132,MO
13624800,50890.0,34,4,3,M,2,10209,NY
16354872,7701.8,39,9,5,M,2,93702,CA
25895993,1529.1,31,7,0,M,1,94242,CA
17722926,65915.2,51,8,3,M,2,90029,CA
13632100,19891.0,71,1,1,M,4,70112,LA
23166512,14454.2,47,3,0,F,1,20353,DC
21812528,59787.0,21,3,1,F,1,10153,NY
27254360,101960.0,51,3,1,M,2,60665,IL
31351691,89092.8,48,7,5,M,4,32228,FL
20446125,18840.0,51,8,3,M,2,10171,NY
23171425,0.0,19,7,0,F,1,46261,IN
31352404,74867.3,47,7,5,M,2,94150,CA
19085024,18537.4,19,4,1,F,1,10229,NY
23162636,6959.4,71,7,0,F,3,63105,MO
16361844,0.0,16,8,3,M,1,96802,HI
27251300,54984.0,49,11,0,F,1,90794,CA
17721639,107395.6,52,9,3,M,2,60622,IL
28622433,3620.8,61,1,1,F,1,19155,PA
14988875,33181.5,39,9,5,M,2,33157,FL
29978476,100383.8,49,9,2,F,3,48208,MI
27267980,3182.0,25,6,0,M,1,90168,CA
24537744,4861.8,72,0,2,F,2,60624,IL
19082616,22253.0,47,7,2,F,2,20126,DC
27257620,25380.0,55,7,0,M,2,85048,AZ
19078374,10547.6,62,2,1,F,2,19160,PA
27254520,28282.0,18,5,0,M,1,63152,MO
17722718,10949.9,34,7,2,F,2,45219,OH
19086816,18373.6,67,7,1,F,2,85047,AZ
13626100,9602.0,80,10,1,M,2,96846,HI
28622349,15775.4,59,9,1,F,4,60663,IL
17713969,9106.5,73,10,2,F,3,76164,TX
31344101,0.0,14,6,0,M,1,64132,MO
13633930,0.0,17,2,1,F,1,10160,NY
25888830,3906.8,55,2,2,F,2,87194,NM
20449995,25297.5,24,6,2,F,1,55113,MN
23178395,8738.0,34,9,1,M,2,38140,TN
17719780,63022.7,42,9,7,M,2,14622,NY
19079718,31250.8,51,1,1,M,2,85068,AZ
19084408,130284.0,51,1,1,M,2,53269,WI
28618086,21480.1,57,7,3,F,3,60606,IL
29995724,317145.4,63,10,0,M,2,77034,TX
20446935,15645.0,31,7,2,F,1,10029,NY
29977860,34900.8,71,11,0,F,1,90009,CA
20449545,26812.5,23,5,2,F,1,90029,CA
29986506,69033.8,46,6,2,F,2,46261,IN
28616637,1228.1,84,4,1,F,1,33653,FL
21807872,63788.4,40,3,1,F,1,85036,AZ
21814560,74146.8,31,4,3,M,3,85022,AZ
20438655,129082.5,55,2,4,M,3,19152,PA
16353192,21480.1,59,9,5,F,3,60606,IL
24538392,36392.4,36,4,4,F,2,37232,TN
31349828,55949.8,60,0,0,F,2,53217,WI
27262020,105806.0,40,2,0,F,3,77044,TX
31344791,18995.7,29,8,2,M,4,80982,CO
27257900,52774.0,56,8,1,M,2,10126,NY
20440815,11665.5,23,5,2,F,1,90191,CA
28627830,1247.4,29,4,2,F,2,40214,KY
13634660,0.0,16,8,1,F,1,92510,CA
29976430,60482.4,54,14,0,F,1,90794,CA
31358085,32225.3,29,8,2,F,3,85023,AZ
19084730,0.0,18,3,1,M,1,64136,MO
24535494,40824.0,66,4,2,M,1,33249,FL
17714697,0.0,9,8,2,F,1,90750,CA
28630581,5461.7,35,5,3,F,4,97297,OR
24538878,13440.6,43,1,2,F,1,76183,TX
24535044,11439.0,79,7,2,M,2,14667,NY
20442525,13648.5,33,9,2,M,1,35236,AL
21808560,21481.2,60,3,1,M,2,53217,WI
14997246,13236.3,87,7,2,M,2,74146,OK
24528762,10765.8,76,4,2,F,2,90190,CA
27260180,191170.0,53,5,1,M,2,80243,CO
16358040,0.0,20,5,3,F,1,60607,IL
13630700,5808.0,20,2,1,F,1,60606,IL
21815696,19869.2,66,9,1,F,2,80274,CO
20443665,65605.5,71,8,2,M,2,90005,CA
27261280,0.0,13,7,0,F,1,14622,NY
17723238,98657.0,36,3,2,M,3,90173,CA
28614978,17665.2,58,8,1,M,2,85206,AZ
21805744,115939.2,43,6,5,M,2,90105,CA
19083176,48707.4,53,3,3,F,2,74186,OK
14997774,45175.9,59,9,2,M,1,10149,NY
23164132,0.0,20,1,0,F,1,77083,TX
23172717,37561.1,45,1,0,F,3,77044,TX
20450475,61891.5,39,6,5,M,2,10236,NY
25899546,3732.6,44,8,2,M,2,92821,CA
14995387,17296.4,43,3,2,F,1,92176,CA
21814144,142082.2,48,11,1,M,1,76129,TX
17722237,80450.5,48,5,4,F,2,90174,CA
17713774,64268.1,43,10,4,F,2,28224,NC
24525414,0.0,15,5,2,F,1,90061,CA
25896221,14768.1,62,9,1,F,2,28223,NC
19084968,12670.0,66,6,1,F,2,44127,OH
21806720,15030.6,80,3,1,F,1,15263,PA
25897342,8908.0,41,6,2,M,2,85032,AZ
19082602,29176.0,43,3,2,M,2,20126,DC
31355141,193623.2,37,7,0,M,1,75286,TX
27269800,0.0,15,9,0,F,1,96802,HI
17718870,0.0,12,4,2,F,1,77140,TX
28628922,5424.1,30,9,1,F,1,20129,DC
25902928,5573.6,55,2,0,F,2,90135,CA
24538626,57438.0,46,4,2,M,1,10118,NY
31340743,7863.7,28,7,0,F,1,45471,OH
25904049,674.7,32,6,2,F,2,93776,CA
14988226,140632.8,56,6,3,M,2,90112,CA
27250100,15470.0,53,5,1,F,2,94164,CA
20446290,0.0,21,3,2,F,1,74186,OK
29989960,0.0,20,12,0,M,1,60637,IL
19084394,51622.2,60,10,1,F,2,53269,WI
17722029,48669.4,58,5,2,M,2,10079,NY
14992956,25686.1,53,3,4,F,2,19136,PA
27259520,40358.0,49,11,1,F,2,68180,NB
27255360,0.0,16,3,0,M,1,60606,IL
29987716,21168.4,51,11,1,M,2,96822,HI
31340007,4436.7,79,8,0,F,2,96846,HI
29977112,0.0,20,5,0,F,1,77083,TX
14987368,7791.3,79,9,2,F,2,90159,CA
23174383,0.0,21,2,0,M,1,94225,CA
28633059,6872.9,54,4,1,M,3,10091,NY
19086228,70985.6,56,6,2,M,2,90029,CA
14995871,21443.4,48,8,2,F,1,10098,NY
13629020,18760.0,49,6,1,F,1,10230,NY
17715217,7775.3,70,7,2,F,2,90190,CA
24531894,22325.4,33,1,5,M,2,60632,IL
27253320,0.0,15,9,0,F,1,90750,CA
16355340,2919.2,79,9,3,F,2,10167,NY
24525450,11340.0,79,7,2,F,1,60613,IL
25887937,0.0,18,7,0,F,1,90061,CA
20450040,50857.5,57,4,2,M,2,55422,MN
24539112,65905.2,40,5,3,M,4,33133,FL
17716725,13304.2,14,6,2,F,1,94174,CA
19081496,8090.6,80,10,1,F,2,53268,WI
28618926,8270.2,25,4,2,M,3,60605,IL
23170099,5714.1,31,6,0,M,1,94242,CA
17722536,29585.4,26,3,4,F,2,90110,CA
20449365,52282.5,45,2,4,M,4,76160,TX
19075336,0.0,16,8,1,F,1,90061,CA
16354848,3967.1,72,12,3,M,3,46227,IN
17719598,12099.1,37,4,2,F,1,92802,CA
25902453,3505.3,44,11,0,M,2,45219,OH
21803776,52930.8,42,5,1,F,1,20353,DC
29992402,76681.0,45,5,2,M,4,76160,TX
21813360,7298.2,54,5,1,F,2,55422,MN
17715009,3406.0,18,4,2,M,1,19107,PA
20446080,11242.5,93,10,2,M,2,79931,TX
25898577,4309.2,69,6,0,M,1,33249,FL
27265020,37194.0,19,6,0,M,1,90174,CA
21801776,62699.0,48,11,2,F,2,79913,TX
16354764,0.0,20,5,3,M,1,10126,NY
29980940,169160.2,47,7,0,F,1,19126,PA
28615965,0.0,15,7,1,F,1,90750,CA
16359984,12225.6,58,6,5,F,2,55113,MN
31342468,84550.3,55,5,1,M,2,10079,NY
28628607,17678.6,38,8,1,M,1,75286,TX
24537312,35712.0,52,0,4,F,4,43630,OH
27260940,29782.0,43,5,4,M,2,73179,OK
23173397,13433.2,56,2,0,F,1,63166,MO
19074720,71246.0,34,4,3,M,2,10209,NY
19079410,0.0,18,3,1,M,1,60654,IL
13629910,21657.0,50,10,1,F,1,75364,TX
19076106,24361.4,19,4,1,M,1,19152,PA
13630970,21663.0,55,5,2,F,2,96849,HI
23169929,32987.3,57,3,1,M,2,77095,TX
14989480,9110.2,75,5,2,F,2,92149,CA
17725058,0.0,11,10,2,F,1,92510,CA
16358472,8826.5,35,5,3,F,1,93728,CA
31350357,56911.2,30,0,0,F,1,94266,CA
13634150,0.0,17,2,1,F,1,45275,OH
20439285,48228.0,37,4,2,F,2,77210,TX
28620060,0.0,16,8,1,F,1,90105,CA
21809072,59074.6,53,5,3,F,2,60606,IL
17716023,31647.2,28,5,4,F,2,60601,IL
31356820,0.0,13,5,0,M,1,90106,CA
27260080,38638.0,24,5,0,M,2,75328,TX
20438835,46011.0,69,6,2,F,2,98137,WA
19088216,4439.4,23,2,2,F,2,94260,CA
25905892,7015.4,58,4,1,F,3,40561,KY
19088664,13882.4,34,4,3,F,2,43272,OH
17719325,0.0,10,9,2,F,1,46261,IN
27262240,26590.0,38,10,3,F,2,90048,CA
19081118,65045.4,53,3,2,M,2,77095,TX
13632760,16422.0,33,3,4,M,2,64105,MO
28619955,480.7,35,5,1,F,2,78404,TX
16355124,3317.0,66,6,3,M,2,45246,OH
14995981,8213.7,43,3,2,F,1,76183,TX
13634350,12307.0,30,9,2,M,2,38140,TN
27265420,14934.0,41,3,0,F,1,76183,TX
21800096,197826.2,52,5,2,M,2,94164,CA
14990393,23317.8,52,2,3,F,2,94103,CA
23174655,40983.3,62,8,1,M,4,10229,NY
25902586,5611.8,48,5,0,F,2,92508,CA
14991922,20636.0,50,7,2,F,1,10230,NY
19079648,79235.8,32,2,3,F,2,48212,MI
16357080,0.0,19,4,3,F,1,78738,TX
21805152,35750.0,19,4,1,M,1,60625,IL
27260360,93768.0,36,6,2,M,2,85032,AZ
28617015,3727.5,57,7,2,F,2,10079,NY
23176304,20827.8,55,1,0,F,2,90135,CA
28622643,0.0,16,8,1,M,1,60636,IL
29987210,75840.6,57,7,1,M,2,53277,WI
20439645,9534.0,23,5,2,F,1,14686,NY
23166087,9225.7,31,6,1,F,4,90009,CA
23174264,7207.2,39,5,0,M,4,92806,CA
28614159,3654.2,19,4,1,M,1,19152,PA
24537546,34358.4,54,2,4,F,2,94225,CA
16353936,838.7,90,10,3,M,2,10248,NY
13628350,9099.0,29,8,1,M,1,35236,AL
27261500,25120.0,46,8,1,M,2,10171,NY
20439990,0.0,20,9,2,F,1,90750,CA
13625250,6300.0,78,8,1,F,1,60613,IL
21805760,0.0,15,10,1,F,1,90105,CA
25893751,9415.1,58,5,1,F,2,15279,PA
20437950,58875.0,62,9,2,F,1,10259,NY
17725435,25530.7,32,6,5,F,3,94174,CA
13634670,29521.0,49,5,1,F,1,10105,NY
17725292,13317.2,48,5,2,F,1,55481,MN
27269900,39278.0,36,5,3,F,3,94174,CA
28632387,3580.9,42,2,1,F,1,10021,NY
24534648,43786.8,62,0,2,F,2,53217,WI
29983536,123785.2,49,9,5,M,3,97248,OR
17720417,11696.1,19,5,4,M,2,78734,TX
21809632,47275.8,33,6,4,F,2,90145,CA
14996707,92768.5,45,5,6,F,4,90106,CA
13634790,32728.0,54,4,1,M,3,10091,NY
23162228,7137.6,47,3,0,F,1,80275,CO
23170405,20165.4,79,5,0,M,2,53268,WI
13632750,17773.0,38,8,4,F,2,64105,MO
25894359,0.0,18,7,0,F,1,90105,CA
28632282,30273.0,59,6,1,M,2,77034,TX
19084044,11733.4,45,5,1,F,2,07171,NJ
19088734,10698.8,67,7,1,F,2,80274,CO
23167345,30943.2,47,3,5,F,2,64132,MO
28632261,1505.5,40,10,1,F,1,85726,AZ
25900496,3769.6,55,2,2,F,4,43630,OH
17720924,42316.3,43,10,7,M,2,94150,CA
14991647,10428.0,44,4,4,M,2,97254,OR
20446815,0.0,19,8,2,M,1,32228,FL
27258720,17150.0,52,4,1,F,2,77095,TX
31341226,10589.2,65,5,0,F,2,10014,NY
28630791,745.7,28,5,3,F,2,93776,CA
13633400,0.0,14,6,1,M,1,90106,CA
25891053,1411.9,42,9,1,F,2,97203,OR
20451015,14998.5,49,6,2,M,2,10208,NY
23170626,23472.6,46,2,0,M,1,90015,CA
21809872,100713.6,48,10,6,M,4,32228,FL
14997334,13994.2,51,11,2,F,1,90045,CA
21808240,63817.0,52,5,2,F,2,90095,CA
29990422,17683.6,85,5,0,F,2,90046,CA
17723511,0.0,11,3,2,M,1,85734,AZ
21813664,32814.6,66,9,1,F,4,10007,NY
27253620,60448.0,73,5,0,M,2,92149,CA
31360270,0.0,15,7,0,F,1,96802,HI
16354824,3939.6,51,8,3,F,1,10230,NY
27252600,31728.0,66,8,0,F,1,90009,CA
23174315,0.0,22,3,0,M,1,64136,MO
21811216,20898.8,80,3,1,F,2,90046,CA
13634050,26583.0,24,3,3,F,2,90013,CA
27265120,181184.0,50,2,0,M,2,90186,CA
28626465,3213.2,70,8,1,M,2,64115,MO
20442060,102058.5,53,10,2,M,1,33128,FL
21801264,45242.6,18,6,1,M,1,19152,PA
24531336,60670.8,58,6,3,M,2,07117,NJ
31340835,131546.2,31,1,3,M,4,90057,CA
27250600,78500.0,57,9,0,F,1,10259,NY
16356372,11033.8,38,8,6,M,4,92811,CA
20440020,0.0,18,7,2,M,1,90750,CA
17715698,11453.0,31,8,4,F,2,70156,LA
23177188,10721.0,42,8,0,F,2,35241,AL
13629480,28864.0,60,10,2,M,4,92178,CA
24539328,13143.6,21,4,2,F,1,67225,KS
16353312,5726.5,71,6,3,M,2,37228,TN
20452050,27585.0,43,10,4,F,2,33237,FL
23175148,14354.8,39,5,2,F,2,37232,TN
29995108,56911.8,59,9,1,F,4,45275,OH
21815536,78039.0,30,3,3,M,2,33237,FL
21803056,67990.0,46,8,2,M,2,89194,NV
27257980,87430.0,33,5,2,F,2,60634,IL
13627440,3618.0,90,10,1,F,2,53206,WI
23173924,66072.6,55,1,0,M,2,53269,WI
31345849,0.0,14,6,0,M,1,90105,CA
13632130,38010.0,61,1,1,M,2,44127,OH
25903935,7839.6,39,6,3,M,2,10236,NY
25887234,2033.2,81,8,0,F,3,75230,TX
27263200,37096.0,38,10,0,F,1,90024,CA
25901712,1359.3,70,7,0,M,2,43653,OH
20446380,10213.5,65,2,2,F,1,85205,AZ
27251780,61348.0,64,6,0,F,2,98137,WA
17716348,24261.9,35,12,5,M,2,98165,WA
20441730,44368.5,48,5,2,M,1,94256,CA
17714125,39214.5,33,10,5,M,2,33157,FL
23170660,5822.7,23,4,0,M,1,60664,IL
27264300,115446.0,57,9,1,M,4,10229,NY
29983646,0.0,20,12,0,M,1,97248,OR
14991944,20780.1,71,11,2,M,3,46227,IN
24533982,52925.4,38,6,4,M,4,90176,CA
29977772,35184.6,35,5,3,F,2,33157,FL
13626540,0.0,14,6,1,F,1,78473,TX
27250840,87800.0,36,8,2,F,2,10152,NY
21807376,14313.0,18,6,1,F,1,28223,NC
21803216,101184.2,51,4,1,F,2,90091,CA
17723381,109635.5,39,6,6,F,4,90106,CA
19074734,29197.0,37,7,3,F,2,10209,NY
21813248,48011.6,31,4,3,M,3,74194,OK
17718935,58753.5,55,12,4,M,2,19136,PA
14992472,8396.3,55,5,2,F,2,98186,WA
23178854,6741.4,30,5,2,F,3,21227,MD
19088762,12979.4,29,7,1,M,2,20271,DC
16351104,13655.0,46,6,3,F,2,45455,OH
23177018,8960.9,71,7,0,F,4,10007,NY
31350472,0.0,13,5,0,F,1,14622,NY
17719299,40792.7,37,4,4,F,2,46261,IN
13633020,50704.0,56,6,2,M,2,90029,CA
25896240,10952.0,64,11,1,M,2,28223,NC
17721093,16328.0,27,4,4,F,2,80986,CO
17720950,0.0,10,9,2,F,1,94150,CA
17714710,11540.1,22,8,2,F,1,90025,CA
14988655,18652.7,36,6,2,F,2,37229,TN
28630308,7614.4,46,6,3,F,2,02149,MA
19084884,58843.4,33,3,1,F,1,93728,CA
19086760,0.0,14,6,1,M,1,90106,CA
14995057,51383.2,49,9,5,F,3,90047,CA
29976012,22055.0,40,10,0,F,2,10126,NY
21807696,42317.6,40,3,4,F,4,60636,IL
16352160,1739.2,76,6,3,F,2,92149,CA
23166818,8632.2,40,6,3,F,4,92804,CA
20444250,17902.5,65,2,2,F,2,40564,KY
21803984,45271.2,33,5,3,F,3,37204,TN
17723823,4616.3,23,7,4,F,2,93776,CA
23165594,20618.4,37,3,1,M,2,90065,CA
20450265,0.0,20,9,2,F,1,02149,MA
21810672,103227.8,38,11,1,F,1,07160,NJ
28630224,2756.0,67,7,1,F,2,85047,AZ
17715074,64509.9,51,8,3,F,4,77076,TX
27258540,31590.0,63,5,0,M,2,45246,OH
25889609,4581.8,53,10,1,F,2,79913,TX
14997114,6745.2,23,2,2,M,1,44126,OH
24535278,2817.0,84,2,2,F,2,79931,TX
21810752,241956.0,50,3,1,M,2,53269,WI
17724473,2576.6,24,10,2,M,1,94606,CA
24532830,0.0,17,0,2,M,1,97237,OR
17718090,0.0,13,5,2,M,1,78707,TX
28617477,9179.1,32,2,3,F,3,10051,NY
17720027,33053.8,42,9,3,F,2,96822,HI
19077212,63880.6,45,5,3,F,3,48208,MI
17721964,47108.1,37,4,2,M,1,02189,MA
27254500,137866.0,52,4,1,M,3,63152,MO
13629180,17174.0,82,2,1,M,2,94162,CA
20448120,4051.5,75,2,2,F,2,60624,IL
29981798,55396.0,61,11,1,F,3,46232,IN
25901902,1711.0,31,7,1,F,2,90166,CA
23162959,12511.6,49,2,0,M,2,94145,CA
16350156,5892.2,35,5,5,F,4,10070,NY
19079494,10956.4,19,4,1,M,1,60625,IL
27261880,22488.0,72,4,0,F,2,55174,MN
31351829,129683.2,35,2,2,M,4,60648,IL
14989667,6432.8,85,5,2,F,1,33653,FL
31359741,67898.3,48,4,0,F,1,10105,NY
14996641,34159.4,57,7,4,M,2,55113,MN
17724551,108375.8,42,9,2,F,1,10236,NY
14989095,62913.4,33,3,5,M,4,90057,CA
23167056,0.0,21,2,0,M,1,60606,IL
27258820,36754.0,36,8,2,F,2,77089,TX
24528258,54403.2,75,3,2,M,2,92149,CA
31359005,28306.1,29,8,1,M,2,38140,TN
16350480,10443.5,65,5,3,F,2,60639,IL
25888583,3663.6,45,2,4,M,4,94654,CA
31350012,36558.5,46,6,1,F,2,20126,DC
25890255,10866.9,36,3,3,M,4,90057,CA
28614495,6140.6,59,6,3,F,2,77083,TX
20443365,0.0,20,9,2,F,1,97248,OR
23170133,0.0,21,2,0,M,1,92178,CA
29982854,17793.6,89,9,0,M,1,53264,WI
13633090,16718.0,24,3,2,F,2,10260,NY
14991152,62256.7,33,3,4,F,2,48212,MI
21803200,16107.0,75,8,1,F,4,92517,CA
23177290,4757.0,28,3,0,M,1,10083,NY
13627910,7914.0,82,2,1,F,2,10088,NY
31357188,28193.4,39,9,3,F,2,94180,CA
29992886,43205.8,30,9,1,F,2,77159,TX
20445525,12393.0,65,2,2,M,2,53217,WI
28614432,13655.0,44,4,1,F,2,45455,OH
27260040,81590.0,66,8,0,F,2,10146,NY
21806992,120798.6,52,5,2,M,2,77095,TX
29978366,69610.2,52,12,2,F,2,78473,TX
29976408,31585.4,82,12,0,F,2,60647,IL
19084464,3880.8,23,2,2,F,4,07301,NJ
14990008,35271.5,50,10,3,M,2,10104,NY
27268440,85064.0,39,11,2,M,2,80268,CO
23170966,0.0,22,3,0,F,1,19136,PA
13625950,29241.0,59,6,3,F,2,77083,TX
31354290,13662.0,28,3,1,F,2,40214,KY
31349253,207570.4,55,5,0,M,4,10145,NY
31340260,68988.5,31,1,0,M,2,77210,TX
27251840,130048.0,43,5,0,F,2,45455,OH
27264360,43292.0,49,8,0,F,1,92126,CA
28614306,5140.0,47,7,1,F,1,23570,VA
27258120,73350.0,36,8,2,M,2,93702,CA
19085318,80113.6,36,6,3,M,2,78784,TX
14993880,0.0,15,7,2,F,1,96822,HI
25889780,5699.0,36,3,0,M,2,77210,TX
21805520,191841.0,43,5,4,M,4,95184,CA
25904258,2564.4,66,3,0,F,2,80228,CO
20444970,0.0,22,4,2,F,1,19136,PA
28628355,3687.4,52,2,1,F,2,90186,CA
27269620,15284.0,66,8,0,F,2,80274,CO
25899812,6184.7,52,9,5,M,2,94150,CA
29990026,103114.0,64,14,0,M,2,90128,CA
19078220,18183.2,38,8,4,F,4,98112,WA
23162602,54021.8,57,3,1,M,2,94164,CA
14991207,24554.2,52,2,2,M,2,85068,AZ
25896487,3276.0,65,2,0,F,1,19155,PA
19075364,61420.8,42,2,1,F,2,94145,CA
13625660,127848.0,55,5,2,M,2,90112,CA
29974934,0.0,19,11,0,M,1,77058,TX
19075812,0.0,16,8,1,M,1,94654,CA
24533550,65394.0,48,6,3,M,2,68180,NB
29990554,24021.8,78,8,0,M,2,60624,IL
21803600,179225.8,52,5,2,M,3,63152,MO
17714099,20220.2,69,6,2,M,2,77099,TX
20450880,0.0,22,4,2,F,1,10160,NY
24531102,77967.0,35,3,5,M,3,21231,MD
23172632,8571.1,72,8,0,M,2,10084,NY
29989696,207070.6,56,6,2,M,2,60607,IL
17717687,56829.5,29,6,4,F,2,60634,IL
20439540,15375.0,74,11,2,M,1,20175,DC
25892098,3569.2,33,9,0,M,1,55411,MN
28629552,6160.4,51,1,1,F,2,90135,CA
25888203,0.0,18,7,0,F,1,10181,NY
20448960,0.0,21,3,2,F,1,07303,NJ
21815056,18639.4,39,12,1,F,1,85726,AZ
21806736,51966.2,45,8,3,F,3,67276,KS
17719988,61207.9,39,6,3,F,2,10171,NY
27256480,138864.0,58,10,2,F,2,94174,CA
29992996,17052.2,46,6,2,F,4,78429,TX
27261700,51362.0,56,8,2,M,2,74186,OK
31350242,22397.4,56,6,1,F,2,53277,WI
31358154,31765.3,50,0,0,F,3,68108,NB
20444880,36801.0,45,2,2,F,1,85036,AZ
17713319,19124.3,69,6,2,M,2,60647,IL
27269040,41852.0,70,2,0,M,4,10187,NY
27266960,72518.0,45,7,2,F,2,02149,MA
13630180,46884.0,37,5,3,M,2,85032,AZ
16357968,5103.0,50,10,3,M,1,10042,NY
14993462,0.0,16,8,2,M,1,10148,NY
23174910,4217.4,33,4,1,F,2,40214,KY
17712604,12742.6,62,9,2,F,3,63105,MO
29979576,33541.2,34,9,0,M,1,10164,NY
29993524,71940.0,58,8,1,F,4,77061,TX
21811872,11520.6,62,5,1,M,3,19133,PA
29975946,170108.4,41,11,2,M,2,10152,NY
19084940,27847.4,71,1,1,M,4,70112,LA
14998335,21849.3,50,10,2,F,1,98111,WA
29989608,53460.0,52,12,0,M,1,10042,NY
19084450,0.0,17,2,1,F,1,92817,CA
19087264,33436.2,76,6,1,M,2,53244,WI
16354500,1823.0,71,11,3,F,2,35233,AL
13625080,9802.0,67,7,1,F,3,63105,MO
27253540,23624.0,32,4,2,M,4,73154,OK
23162245,16109.9,30,5,0,F,1,10140,NY
23170830,0.0,21,2,0,F,1,77140,TX
27262920,16762.0,44,6,0,F,2,07171,NJ
29976760,64598.6,41,11,3,F,4,94293,CA
24534846,26803.8,45,3,6,M,2,73179,OK
29990708,18359.0,24,9,0,F,1,92155,CA
29994052,136914.8,35,5,3,F,2,10236,NY
28615251,7222.7,55,5,1,F,2,75270,TX
13631930,30989.0,46,6,1,F,1,10262,NY
25893865,1728.8,33,9,0,M,1,35236,AL
27261980,0.0,15,2,0,F,1,96849,HI
25887747,5331.0,37,4,2,F,4,10070,NY
19087628,34115.2,64,4,1,F,1,10007,NY
25887196,1910.1,47,4,0,F,1,80275,CO
16352172,6347.0,76,6,3,M,2,92149,CA
14995904,0.0,18,3,2,F,1,07303,NJ
29990664,19910.0,70,10,0,F,2,44127,OH
21805056,30986.8,19,7,1,F,1,40230,KY
16361796,1946.9,31,9,3,M,2,20271,DC
27269360,73846.0,53,4,1,F,3,40561,KY
21813824,39260.0,37,10,1,F,2,35241,AL
13634700,18390.0,39,9,3,F,2,33237,FL
24526440,52853.4,38,6,5,F,4,94293,CA
25897247,842.6,70,7,0,F,2,10101,NY
29996780,0.0,20,12,0,F,1,96802,HI
27253820,52300.0,46,7,1,M,2,89194,NV
17722874,73184.8,34,11,4,M,2,60606,IL
23163707,4336.7,24,5,0,M,1,87194,NM
25901161,3426.8,41,8,2,F,2,10154,NY
31350518,7452.0,64,1,0,M,1,92708,CA
27267400,13400.0,23,4,0,M,1,10083,NY
17722588,21348.6,28,5,5,M,2,64105,MO
21801872,35830.6,50,3,1,F,2,85206,AZ
14988314,29439.3,33,3,4,F,2,10161,NY
29979730,39050.0,61,11,1,F,2,10079,NY
21811088,80571.4,45,8,1,F,1,10262,NY
19084156,4095.0,30,9,3,F,4,94272,CA
24524928,0.0,15,2,2,M,1,77058,TX
17715490,16884.4,33,10,5,F,4,98112,WA
21810272,105744.6,30,3,3,M,3,60651,IL
19078976,77949.2,44,4,6,M,2,64132,MO
28616406,3994.0,71,1,1,F,4,19138,PA
28619220,27131.2,56,6,3,M,3,60625,IL
29991434,43309.2,69,9,0,F,2,43653,OH
25888393,5778.5,42,5,0,M,2,10126,NY
14994430,17861.8,35,5,4,M,4,40213,KY
17725175,32259.5,28,5,4,M,2,43272,OH
24527700,32047.2,23,0,3,M,2,10153,NY
29975242,5537.4,88,8,0,M,1,10170,NY
19078934,43418.2,32,2,1,M,1,28208,NC
31351208,27765.6,67,7,0,M,2,10084,NY
19081748,0.0,16,8,1,F,1,60636,IL
20445030,61192.5,71,8,2,F,2,10146,NY
14990371,14866.5,25,4,3,M,4,53263,WI
29983602,0.0,20,12,0,F,1,97248,OR
20438790,36714.0,51,8,2,F,1,23570,VA
31356958,81045.1,55,5,1,M,2,85734,AZ
14993858,10584.2,48,8,3,M,2,96822,HI
25892307,2536.9,53,10,0,F,1,43241,OH
27269680,20488.0,52,4,0,F,1,55481,MN
19083582,42228.2,39,2,4,M,2,90048,CA
31348678,95795.0,30,0,3,M,3,02172,MA
14995101,28723.2,38,8,2,M,2,37215,TN
17722094,7524.4,31,8,4,F,2,78784,TX
28620543,2604.6,32,2,4,M,2,60632,IL
13626170,13781.0,51,1,1,F,2,85206,AZ
21808352,68546.4,41,4,3,M,2,46261,IN
27262460,112768.0,35,4,2,M,4,60648,IL
27249980,74360.0,65,7,0,M,2,10007,NY
28626150,0.0,15,7,1,F,1,94150,CA
14998159,0.0,19,4,2,F,1,40561,KY
29979114,16348.2,42,12,1,F,2,97203,OR
23174978,8663.4,84,10,0,M,2,38177,TN
27265600,15142.0,23,4,1,F,4,38168,TN
